,Start,End,Start_r,End_r,Mean_Z-Score,Median_Z-Score,Threshold,Sequence_id
318,3180,3190,0.10675081405888079,0.10708650844271375,0.0,0.0,50,MZ359841.1
319,3190,3200,0.10708650844271375,0.10742220282654671,0.0,0.0,50,MZ359841.1
320,3200,3210,0.10742220282654671,0.10775789721037968,0.0,0.0,50,MZ359841.1
321,3210,3220,0.10775789721037968,0.10809359159421263,0.0,0.0,50,MZ359841.1
322,3220,3230,0.10809359159421263,0.10842928597804559,0.0,0.0,50,MZ359841.1
323,3230,3240,0.10842928597804559,0.10876498036187855,0.0,0.0,50,MZ359841.1
324,3240,3250,0.10876498036187855,0.1091006747457115,0.0,0.0,50,MZ359841.1
325,3250,3260,0.1091006747457115,0.10943636912954446,0.0,0.0,50,MZ359841.1
326,3260,3270,0.10943636912954446,0.10977206351337743,0.0,0.0,50,MZ359841.1
327,3270,3280,0.10977206351337743,0.11010775789721038,0.0,0.0,50,MZ359841.1
328,3280,3290,0.11010775789721038,0.11044345228104334,0.0,0.0,50,MZ359841.1
329,3290,3300,0.11044345228104334,0.1107791466648763,0.0,0.0,50,MZ359841.1
330,3300,3310,0.1107791466648763,0.11111484104870925,0.0,0.0,50,MZ359841.1
331,3310,3320,0.11111484104870925,0.11145053543254221,0.0,0.0,50,MZ359841.1
332,3320,3330,0.11145053543254221,0.11178622981637518,0.0,0.0,50,MZ359841.1
333,3330,3340,0.11178622981637518,0.11212192420020813,0.0,0.0,50,MZ359841.1
334,3340,3350,0.11212192420020813,0.11245761858404109,0.0,0.0,50,MZ359841.1
335,3350,3360,0.11245761858404109,0.11279331296787405,0.0,0.0,50,MZ359841.1
336,3360,3370,0.11279331296787405,0.113129007351707,0.0,0.0,50,MZ359841.1
337,3370,3380,0.113129007351707,0.11346470173553996,0.0,0.0,50,MZ359841.1
338,3380,3390,0.11346470173553996,0.11380039611937293,0.0,0.0,50,MZ359841.1
339,3390,3400,0.11380039611937293,0.11413609050320588,0.0,0.0,50,MZ359841.1
340,3400,3410,0.11413609050320588,0.11447178488703884,0.0,0.0,50,MZ359841.1
341,3410,3420,0.11447178488703884,0.1148074792708718,0.0,0.0,50,MZ359841.1
342,3420,3430,0.1148074792708718,0.11514317365470475,0.0,0.0,50,MZ359841.1
343,3430,3440,0.11514317365470475,0.11547886803853771,0.0,0.0,50,MZ359841.1
344,3440,3450,0.11547886803853771,0.11581456242237068,0.0,0.0,50,MZ359841.1
345,3450,3460,0.11581456242237068,0.11615025680620364,0.0,0.0,50,MZ359841.1
346,3460,3470,0.11615025680620364,0.11648595119003659,0.0,0.0,50,MZ359841.1
347,3470,3480,0.11648595119003659,0.11682164557386955,0.0,0.0,50,MZ359841.1
348,3480,3490,0.11682164557386955,0.11715733995770251,0.0,0.0,50,MZ359841.1
349,3490,3500,0.11715733995770251,0.11749303434153546,0.0,0.0,50,MZ359841.1
350,3500,3510,0.11749303434153546,0.11782872872536843,0.0,0.0,50,MZ359841.1
351,3510,3520,0.11782872872536843,0.11816442310920139,0.0,0.0,50,MZ359841.1
352,3520,3530,0.11816442310920139,0.11850011749303434,0.0,0.0,50,MZ359841.1
353,3530,3540,0.11850011749303434,0.1188358118768673,0.0,0.0,50,MZ359841.1
354,3540,3550,0.1188358118768673,0.11917150626070026,0.0,0.0,50,MZ359841.1
355,3550,3560,0.11917150626070026,0.11950720064453321,0.0,0.0,50,MZ359841.1
356,3560,3570,0.11950720064453321,0.11984289502836618,0.0,0.0,50,MZ359841.1
357,3570,3580,0.11984289502836618,0.12017858941219914,0.0,0.0,50,MZ359841.1
358,3580,3590,0.12017858941219914,0.12051428379603209,0.0,0.0,50,MZ359841.1
359,3590,3600,0.12051428379603209,0.12084997817986505,0.0,0.0,50,MZ359841.1
360,3600,3610,0.12084997817986505,0.12118567256369801,0.0,0.0,50,MZ359841.1
361,3610,3620,0.12118567256369801,0.12152136694753096,0.0,0.0,50,MZ359841.1
362,3620,3630,0.12152136694753096,0.12185706133136393,0.0,0.0,50,MZ359841.1
363,3630,3640,0.12185706133136393,0.12219275571519689,0.0,0.0,50,MZ359841.1
364,3640,3650,0.12219275571519689,0.12252845009902984,0.0,0.0,50,MZ359841.1
365,3650,3660,0.12252845009902984,0.1228641444828628,0.0,0.0,50,MZ359841.1
366,3660,3670,0.1228641444828628,0.12319983886669576,0.0,0.0,50,MZ359841.1
367,3670,3680,0.12319983886669576,0.12353553325052871,0.0,0.0,50,MZ359841.1
368,3680,3690,0.12353553325052871,0.12387122763436167,0.0,0.0,50,MZ359841.1
369,3690,3700,0.12387122763436167,0.12420692201819464,0.0,0.0,50,MZ359841.1
370,3700,3710,0.12420692201819464,0.1245426164020276,0.0,0.0,50,MZ359841.1
371,3710,3720,0.1245426164020276,0.12487831078586055,0.0,0.0,50,MZ359841.1
372,3720,3730,0.12487831078586055,0.1252140051696935,0.0,0.0,50,MZ359841.1
373,3730,3740,0.1252140051696935,0.12554969955352646,0.0,0.0,50,MZ359841.1
374,3740,3750,0.12554969955352646,0.12588539393735942,0.0,0.0,50,MZ359841.1
375,3750,3760,0.12588539393735942,0.1262210883211924,0.0,0.0,50,MZ359841.1
376,3760,3770,0.1262210883211924,0.12655678270502535,0.0,0.0,50,MZ359841.1
377,3770,3780,0.12655678270502535,0.1268924770888583,0.0,0.0,50,MZ359841.1
378,3780,3790,0.1268924770888583,0.12722817147269125,0.0,0.0,50,MZ359841.1
379,3790,3800,0.12722817147269125,0.1275638658565242,0.0,0.0,50,MZ359841.1
380,3800,3810,0.1275638658565242,0.12789956024035717,0.0,0.0,50,MZ359841.1
381,3810,3820,0.12789956024035717,0.12823525462419014,0.0,0.0,50,MZ359841.1
382,3820,3830,0.12823525462419014,0.1285709490080231,0.0,0.0,50,MZ359841.1
383,3830,3840,0.1285709490080231,0.12890664339185606,0.0,0.0,50,MZ359841.1
384,3840,3850,0.12890664339185606,0.12924233777568903,0.0,0.0,50,MZ359841.1
385,3850,3860,0.12924233777568903,0.12957803215952196,0.0,0.0,50,MZ359841.1
386,3860,3870,0.12957803215952196,0.12991372654335492,0.0,0.0,50,MZ359841.1
387,3870,3880,0.12991372654335492,0.1302494209271879,0.0,0.0,50,MZ359841.1
388,3880,3890,0.1302494209271879,0.13058511531102085,0.0,0.0,50,MZ359841.1
389,3890,3900,0.13058511531102085,0.1309208096948538,0.0,0.0,50,MZ359841.1
390,3900,3910,0.1309208096948538,0.13125650407868678,0.0,0.0,50,MZ359841.1
391,3910,3920,0.13125650407868678,0.1315921984625197,0.0,0.0,50,MZ359841.1
392,3920,3930,0.1315921984625197,0.13192789284635267,0.0,0.0,50,MZ359841.1
393,3930,3940,0.13192789284635267,0.13226358723018564,0.0,0.0,50,MZ359841.1
394,3940,3950,0.13226358723018564,0.1325992816140186,0.0,0.0,50,MZ359841.1
395,3950,3960,0.1325992816140186,0.13293497599785156,0.0,0.0,50,MZ359841.1
396,3960,3970,0.13293497599785156,0.13327067038168453,0.0,0.0,50,MZ359841.1
397,3970,3980,0.13327067038168453,0.13360636476551746,0.0,0.0,50,MZ359841.1
398,3980,3990,0.13360636476551746,0.13394205914935042,0.0,0.0,50,MZ359841.1
399,3990,4000,0.13394205914935042,0.13427775353318339,0.0,0.0,50,MZ359841.1
400,4000,4010,0.13427775353318339,0.13461344791701635,0.0,0.0,50,MZ359841.1
401,4010,4020,0.13461344791701635,0.1349491423008493,0.0,0.0,50,MZ359841.1
402,4020,4030,0.1349491423008493,0.13528483668468227,0.0,0.0,50,MZ359841.1
403,4030,4040,0.13528483668468227,0.1356205310685152,0.0,0.0,50,MZ359841.1
404,4040,4050,0.1356205310685152,0.13595622545234817,0.0,0.0,50,MZ359841.1
405,4050,4060,0.13595622545234817,0.13629191983618114,0.0,0.0,50,MZ359841.1
406,4060,4070,0.13629191983618114,0.1366276142200141,0.0,0.0,50,MZ359841.1
407,4070,4080,0.1366276142200141,0.13696330860384706,0.0,0.0,50,MZ359841.1
408,4080,4090,0.13696330860384706,0.13729900298768002,0.0,0.0,50,MZ359841.1
409,4090,4100,0.13729900298768002,0.137634697371513,0.0,0.0,50,MZ359841.1
410,4100,4110,0.137634697371513,0.13797039175534592,0.0,0.0,50,MZ359841.1
411,4110,4120,0.13797039175534592,0.13830608613917889,0.0,0.0,50,MZ359841.1
412,4120,4130,0.13830608613917889,0.13864178052301185,0.0,0.0,50,MZ359841.1
413,4130,4140,0.13864178052301185,0.1389774749068448,0.0,0.0,50,MZ359841.1
414,4140,4150,0.1389774749068448,0.13931316929067777,0.0,0.0,50,MZ359841.1
415,4150,4160,0.13931316929067777,0.13964886367451074,0.0,0.0,50,MZ359841.1
416,4160,4170,0.13964886367451074,0.13998455805834367,0.0,0.0,50,MZ359841.1
417,4170,4180,0.13998455805834367,0.14032025244217664,0.0,0.0,50,MZ359841.1
418,4180,4190,0.14032025244217664,0.1406559468260096,0.0,0.0,50,MZ359841.1
419,4190,4200,0.1406559468260096,0.14099164120984256,0.0,0.0,50,MZ359841.1
420,4200,4210,0.14099164120984256,0.14132733559367552,0.0,0.0,50,MZ359841.1
421,4210,4220,0.14132733559367552,0.1416630299775085,0.0,0.0,50,MZ359841.1
422,4220,4230,0.1416630299775085,0.14199872436134142,0.0,0.0,50,MZ359841.1
423,4230,4240,0.14199872436134142,0.14233441874517438,0.0,0.0,50,MZ359841.1
424,4240,4250,0.14233441874517438,0.14267011312900735,0.0,0.0,50,MZ359841.1
425,4250,4260,0.14267011312900735,0.1430058075128403,0.0,0.0,50,MZ359841.1
426,4260,4270,0.1430058075128403,0.14334150189667327,0.0,0.0,50,MZ359841.1
427,4270,4280,0.14334150189667327,0.14367719628050624,0.0,0.0,50,MZ359841.1
428,4280,4290,0.14367719628050624,0.1440128906643392,0.0,0.0,50,MZ359841.1
429,4290,4300,0.1440128906643392,0.14434858504817213,0.0,0.0,50,MZ359841.1
430,4300,4310,0.14434858504817213,0.1446842794320051,0.0,0.0,50,MZ359841.1
431,4310,4320,0.1446842794320051,0.14501997381583806,0.0,0.0,50,MZ359841.1
432,4320,4330,0.14501997381583806,0.14535566819967102,0.0,0.0,50,MZ359841.1
433,4330,4340,0.14535566819967102,0.14569136258350399,0.0,0.0,50,MZ359841.1
434,4340,4350,0.14569136258350399,0.14602705696733695,118.215254,86.5141,50,MZ359841.1
435,4350,4360,0.14602705696733695,0.14636275135116988,123.22951444444442,86.5141,50,MZ359841.1
436,4360,4370,0.14636275135116988,0.14669844573500285,123.22951444444442,86.5141,50,MZ359841.1
437,4370,4380,0.14669844573500285,0.1470341401188358,0.0,0.0,50,MZ359841.1
438,4380,4390,0.1470341401188358,0.14736983450266877,0.0,0.0,50,MZ359841.1
439,4390,4400,0.14736983450266877,0.14770552888650174,0.0,0.0,50,MZ359841.1
440,4400,4410,0.14770552888650174,0.1480412232703347,0.0,0.0,50,MZ359841.1
441,4410,4420,0.1480412232703347,0.14837691765416763,0.0,0.0,50,MZ359841.1
442,4420,4430,0.14837691765416763,0.1487126120380006,0.0,0.0,50,MZ359841.1
443,4430,4440,0.1487126120380006,0.14904830642183356,0.0,0.0,50,MZ359841.1
444,4440,4450,0.14904830642183356,0.14938400080566652,0.0,0.0,50,MZ359841.1
445,4450,4460,0.14938400080566652,0.14971969518949949,0.0,0.0,50,MZ359841.1
446,4460,4470,0.14971969518949949,0.15005538957333245,0.0,0.0,50,MZ359841.1
447,4470,4480,0.15005538957333245,0.15039108395716538,0.0,0.0,50,MZ359841.1
448,4480,4490,0.15039108395716538,0.15072677834099835,0.0,0.0,50,MZ359841.1
449,4490,4500,0.15072677834099835,0.1510624727248313,0.0,0.0,50,MZ359841.1
450,4500,4510,0.1510624727248313,0.15139816710866427,0.0,0.0,50,MZ359841.1
451,4510,4520,0.15139816710866427,0.15173386149249724,0.0,0.0,50,MZ359841.1
452,4520,4530,0.15173386149249724,0.1520695558763302,0.0,0.0,50,MZ359841.1
453,4530,4540,0.1520695558763302,0.15240525026016316,0.0,0.0,50,MZ359841.1
454,4540,4550,0.15240525026016316,0.1527409446439961,0.0,0.0,50,MZ359841.1
455,4550,4560,0.1527409446439961,0.15307663902782906,0.0,0.0,50,MZ359841.1
456,4560,4570,0.15307663902782906,0.15341233341166202,0.0,0.0,50,MZ359841.1
457,4570,4580,0.15341233341166202,0.15374802779549498,0.0,0.0,50,MZ359841.1
458,4580,4590,0.15374802779549498,0.15408372217932795,0.0,0.0,50,MZ359841.1
459,4590,4600,0.15408372217932795,0.1544194165631609,0.0,0.0,50,MZ359841.1
460,4600,4610,0.1544194165631609,0.15475511094699385,0.0,0.0,50,MZ359841.1
461,4610,4620,0.15475511094699385,0.1550908053308268,0.0,0.0,50,MZ359841.1
462,4620,4630,0.1550908053308268,0.15542649971465977,0.0,0.0,50,MZ359841.1
463,4630,4640,0.15542649971465977,0.15576219409849273,0.0,0.0,50,MZ359841.1
464,4640,4650,0.15576219409849273,0.1560978884823257,0.0,0.0,50,MZ359841.1
465,4650,4660,0.1560978884823257,0.15643358286615866,0.0,0.0,50,MZ359841.1
466,4660,4670,0.15643358286615866,0.1567692772499916,0.0,0.0,50,MZ359841.1
467,4670,4680,0.1567692772499916,0.15710497163382456,0.0,0.0,50,MZ359841.1
468,4680,4690,0.15710497163382456,0.15744066601765752,0.0,0.0,50,MZ359841.1
469,4690,4700,0.15744066601765752,0.15777636040149048,0.0,0.0,50,MZ359841.1
470,4700,4710,0.15777636040149048,0.15811205478532345,0.0,0.0,50,MZ359841.1
471,4710,4720,0.15811205478532345,0.1584477491691564,0.0,0.0,50,MZ359841.1
472,4720,4730,0.1584477491691564,0.15878344355298935,0.0,0.0,50,MZ359841.1
473,4730,4740,0.15878344355298935,0.1591191379368223,0.0,0.0,50,MZ359841.1
474,4740,4750,0.1591191379368223,0.15945483232065527,0.0,0.0,50,MZ359841.1
475,4750,4760,0.15945483232065527,0.15979052670448823,0.0,0.0,50,MZ359841.1
476,4760,4770,0.15979052670448823,0.1601262210883212,0.0,0.0,50,MZ359841.1
477,4770,4780,0.1601262210883212,0.16046191547215416,0.0,0.0,50,MZ359841.1
478,4780,4790,0.16046191547215416,0.16079760985598712,0.0,0.0,50,MZ359841.1
479,4790,4800,0.16079760985598712,0.16113330423982006,0.0,0.0,50,MZ359841.1
480,4800,4810,0.16113330423982006,0.16146899862365302,0.0,0.0,50,MZ359841.1
481,4810,4820,0.16146899862365302,0.16180469300748598,0.0,0.0,50,MZ359841.1
482,4820,4830,0.16180469300748598,0.16214038739131895,0.0,0.0,50,MZ359841.1
483,4830,4840,0.16214038739131895,0.1624760817751519,0.0,0.0,50,MZ359841.1
484,4840,4850,0.1624760817751519,0.16281177615898487,0.0,0.0,50,MZ359841.1
485,4850,4860,0.16281177615898487,0.1631474705428178,0.0,0.0,50,MZ359841.1
486,4860,4870,0.1631474705428178,0.16348316492665077,0.0,0.0,50,MZ359841.1
487,4870,4880,0.16348316492665077,0.16381885931048373,0.0,0.0,50,MZ359841.1
488,4880,4890,0.16381885931048373,0.1641545536943167,0.0,0.0,50,MZ359841.1
489,4890,4900,0.1641545536943167,0.16449024807814966,0.0,0.0,50,MZ359841.1
490,4900,4910,0.16449024807814966,0.16482594246198262,0.0,0.0,50,MZ359841.1
491,4910,4920,0.16482594246198262,0.16516163684581556,0.0,0.0,50,MZ359841.1
492,4920,4930,0.16516163684581556,0.16549733122964852,0.0,0.0,50,MZ359841.1
493,4930,4940,0.16549733122964852,0.16583302561348148,0.0,0.0,50,MZ359841.1
494,4940,4950,0.16583302561348148,0.16616871999731445,101.1915175,97.426395,50,MZ359841.1
495,4950,4960,0.16616871999731445,0.1665044143811474,115.03459500000001,122.18690000000001,50,MZ359841.1
496,4960,4970,0.1665044143811474,0.16684010876498037,126.006458,132.7559,50,MZ359841.1
497,4970,4980,0.16684010876498037,0.1671758031488133,0.0,0.0,50,MZ359841.1
498,4980,4990,0.1671758031488133,0.16751149753264627,0.0,0.0,50,MZ359841.1
499,4990,5000,0.16751149753264627,0.16784719191647923,0.0,0.0,50,MZ359841.1
500,5000,5010,0.16784719191647923,0.1681828863003122,0.0,0.0,50,MZ359841.1
501,5010,5020,0.1681828863003122,0.16851858068414516,0.0,0.0,50,MZ359841.1
502,5020,5030,0.16851858068414516,0.16885427506797812,0.0,0.0,50,MZ359841.1
503,5030,5040,0.16885427506797812,0.16918996945181108,0.0,0.0,50,MZ359841.1
504,5040,5050,0.16918996945181108,0.16952566383564402,0.0,0.0,50,MZ359841.1
505,5050,5060,0.16952566383564402,0.16986135821947698,0.0,0.0,50,MZ359841.1
506,5060,5070,0.16986135821947698,0.17019705260330995,0.0,0.0,50,MZ359841.1
507,5070,5080,0.17019705260330995,0.1705327469871429,0.0,0.0,50,MZ359841.1
508,5080,5090,0.1705327469871429,0.17086844137097587,0.0,0.0,50,MZ359841.1
509,5090,5100,0.17086844137097587,0.17120413575480883,0.0,0.0,50,MZ359841.1
510,5100,5110,0.17120413575480883,0.17153983013864177,0.0,0.0,50,MZ359841.1
511,5110,5120,0.17153983013864177,0.17187552452247473,0.0,0.0,50,MZ359841.1
512,5120,5130,0.17187552452247473,0.1722112189063077,0.0,0.0,50,MZ359841.1
513,5130,5140,0.1722112189063077,0.17254691329014066,0.0,0.0,50,MZ359841.1
514,5140,5150,0.17254691329014066,0.17288260767397362,0.0,0.0,50,MZ359841.1
515,5150,5160,0.17288260767397362,0.17321830205780658,0.0,0.0,50,MZ359841.1
516,5160,5170,0.17321830205780658,0.17355399644163952,0.0,0.0,50,MZ359841.1
517,5170,5180,0.17355399644163952,0.17388969082547248,0.0,0.0,50,MZ359841.1
518,5180,5190,0.17388969082547248,0.17422538520930544,0.0,0.0,50,MZ359841.1
519,5190,5200,0.17422538520930544,0.1745610795931384,0.0,0.0,50,MZ359841.1
520,5200,5210,0.1745610795931384,0.17489677397697137,0.0,0.0,50,MZ359841.1
521,5210,5220,0.17489677397697137,0.17523246836080433,0.0,0.0,50,MZ359841.1
522,5220,5230,0.17523246836080433,0.17556816274463727,0.0,0.0,50,MZ359841.1
523,5230,5240,0.17556816274463727,0.17590385712847023,0.0,0.0,50,MZ359841.1
524,5240,5250,0.17590385712847023,0.1762395515123032,0.0,0.0,50,MZ359841.1
525,5250,5260,0.1762395515123032,0.17657524589613616,0.0,0.0,50,MZ359841.1
526,5260,5270,0.17657524589613616,0.17691094027996912,0.0,0.0,50,MZ359841.1
527,5270,5280,0.17691094027996912,0.17724663466380208,0.0,0.0,50,MZ359841.1
528,5280,5290,0.17724663466380208,0.17758232904763505,0.0,0.0,50,MZ359841.1
529,5290,5300,0.17758232904763505,0.17791802343146798,0.0,0.0,50,MZ359841.1
530,5300,5310,0.17791802343146798,0.17825371781530094,0.0,0.0,50,MZ359841.1
531,5310,5320,0.17825371781530094,0.1785894121991339,0.0,0.0,50,MZ359841.1
532,5320,5330,0.1785894121991339,0.17892510658296687,0.0,0.0,50,MZ359841.1
533,5330,5340,0.17892510658296687,0.17926080096679983,0.0,0.0,50,MZ359841.1
534,5340,5350,0.17926080096679983,0.1795964953506328,0.0,0.0,50,MZ359841.1
535,5350,5360,0.1795964953506328,0.17993218973446573,0.0,0.0,50,MZ359841.1
536,5360,5370,0.17993218973446573,0.1802678841182987,0.0,0.0,50,MZ359841.1
537,5370,5380,0.1802678841182987,0.18060357850213166,0.0,0.0,50,MZ359841.1
538,5380,5390,0.18060357850213166,0.18093927288596462,0.0,0.0,50,MZ359841.1
539,5390,5400,0.18093927288596462,0.18127496726979758,0.0,0.0,50,MZ359841.1
540,5400,5410,0.18127496726979758,0.18161066165363055,0.0,0.0,50,MZ359841.1
541,5410,5420,0.18161066165363055,0.18194635603746348,0.0,0.0,50,MZ359841.1
542,5420,5430,0.18194635603746348,0.18228205042129644,0.0,0.0,50,MZ359841.1
543,5430,5440,0.18228205042129644,0.1826177448051294,0.0,0.0,50,MZ359841.1
544,5440,5450,0.1826177448051294,0.18295343918896237,0.0,0.0,50,MZ359841.1
545,5450,5460,0.18295343918896237,0.18328913357279533,0.0,0.0,50,MZ359841.1
546,5460,5470,0.18328913357279533,0.1836248279566283,0.0,0.0,50,MZ359841.1
547,5470,5480,0.1836248279566283,0.18396052234046126,0.0,0.0,50,MZ359841.1
548,5480,5490,0.18396052234046126,0.1842962167242942,0.0,0.0,50,MZ359841.1
549,5490,5500,0.1842962167242942,0.18463191110812716,0.0,0.0,50,MZ359841.1
550,5500,5510,0.18463191110812716,0.18496760549196012,0.0,0.0,50,MZ359841.1
551,5510,5520,0.18496760549196012,0.18530329987579308,105.130395,105.130395,50,MZ359841.1
552,5520,5530,0.18530329987579308,0.18563899425962604,121.83842555555556,112.5699,50,MZ359841.1
553,5530,5540,0.18563899425962604,0.185974688643459,121.83842555555556,112.5699,50,MZ359841.1
554,5540,5550,0.185974688643459,0.18631038302729194,0.0,0.0,50,MZ359841.1
555,5550,5560,0.18631038302729194,0.1866460774111249,0.0,0.0,50,MZ359841.1
556,5560,5570,0.1866460774111249,0.18698177179495787,71.57828,71.57828,50,MZ359841.1
557,5570,5580,0.18698177179495787,0.18731746617879083,87.81237833333334,80.99876,50,MZ359841.1
558,5580,5590,0.18731746617879083,0.1876531605626238,87.81237833333334,80.99876,50,MZ359841.1
559,5590,5600,0.1876531605626238,0.18798885494645676,0.0,0.0,50,MZ359841.1
560,5600,5610,0.18798885494645676,0.1883245493302897,0.0,0.0,50,MZ359841.1
561,5610,5620,0.1883245493302897,0.18866024371412266,0.0,0.0,50,MZ359841.1
562,5620,5630,0.18866024371412266,0.18899593809795562,0.0,0.0,50,MZ359841.1
563,5630,5640,0.18899593809795562,0.18933163248178858,0.0,0.0,50,MZ359841.1
564,5640,5650,0.18933163248178858,0.18966732686562154,0.0,0.0,50,MZ359841.1
565,5650,5660,0.18966732686562154,0.1900030212494545,0.0,0.0,50,MZ359841.1
566,5660,5670,0.1900030212494545,0.19033871563328744,0.0,0.0,50,MZ359841.1
567,5670,5680,0.19033871563328744,0.1906744100171204,0.0,0.0,50,MZ359841.1
568,5680,5690,0.1906744100171204,0.19101010440095337,0.0,0.0,50,MZ359841.1
569,5690,5700,0.19101010440095337,0.19134579878478633,0.0,0.0,50,MZ359841.1
570,5700,5710,0.19134579878478633,0.1916814931686193,0.0,0.0,50,MZ359841.1
571,5710,5720,0.1916814931686193,0.19201718755245226,0.0,0.0,50,MZ359841.1
572,5720,5730,0.19201718755245226,0.19235288193628522,0.0,0.0,50,MZ359841.1
573,5730,5740,0.19235288193628522,0.19268857632011815,0.0,0.0,50,MZ359841.1
574,5740,5750,0.19268857632011815,0.19302427070395112,0.0,0.0,50,MZ359841.1
575,5750,5760,0.19302427070395112,0.19335996508778408,0.0,0.0,50,MZ359841.1
576,5760,5770,0.19335996508778408,0.19369565947161704,0.0,0.0,50,MZ359841.1
577,5770,5780,0.19369565947161704,0.19403135385545,0.0,0.0,50,MZ359841.1
578,5780,5790,0.19403135385545,0.19436704823928297,0.0,0.0,50,MZ359841.1
579,5790,5800,0.19436704823928297,0.1947027426231159,0.0,0.0,50,MZ359841.1
580,5800,5810,0.1947027426231159,0.19503843700694887,0.0,0.0,50,MZ359841.1
581,5810,5820,0.19503843700694887,0.19537413139078183,0.0,0.0,50,MZ359841.1
582,5820,5830,0.19537413139078183,0.1957098257746148,0.0,0.0,50,MZ359841.1
583,5830,5840,0.1957098257746148,0.19604552015844776,0.0,0.0,50,MZ359841.1
584,5840,5850,0.19604552015844776,0.19638121454228072,0.0,0.0,50,MZ359841.1
585,5850,5860,0.19638121454228072,0.19671690892611365,0.0,0.0,50,MZ359841.1
586,5860,5870,0.19671690892611365,0.19705260330994662,0.0,0.0,50,MZ359841.1
587,5870,5880,0.19705260330994662,0.19738829769377958,0.0,0.0,50,MZ359841.1
